country,year,month,month_number,quarter,age_group,population,cases,deaths,incidence_per_1000,mortality_per_1000,case_fatality_rate,itn_coverage,irs_coverage,act_treatment_rate,risk_level,region,gdp_per_capita,healthcare_access
Tanzania,2023,February,2,1,15-65 years,31720000,2293625,47950,72.31,1.512,2.09,55.4,28.8,87.1,medium,East Africa,1122,47
Tanzania,2023,February,2,1,65+ years,3050000,404586,6538,132.65,2.144,1.62,57.5,25.6,83.5,medium,East Africa,1122,47
Tanzania,2023,March,3,1,0-5 years,10980000,3610767,105221,328.85,9.583,2.91,65.9,29.1,87.4,medium,East Africa,1122,47
Tanzania,2023,March,3,1,5-15 years,15250000,3033190,56510,198.9,3.706,1.86,63.1,24.9,81.9,medium,East Africa,1122,47
Tanzania,2023,March,3,1,15-65 years,31720000,3696537,18717,116.54,0.59,0.51,55.1,32.0,81.3,medium,East Africa,1122,47
Tanzania,2023,March,3,1,65+ years,3050000,528683,7425,173.34,2.434,1.4,56.8,25.3,80.5,medium,East Africa,1122,47
Tanzania,2023,April,4,2,0-5 years,10980000,3402861,47981,309.91,4.37,1.41,67.7,24.4,87.4,medium,East Africa,1122,47
Tanzania,2023,April,4,2,5-15 years,15250000,3419130,91857,224.21,6.023,2.69,63.6,23.5,78.0,medium,East Africa,1122,47
Tanzania,2023,April,4,2,15-65 years,31720000,3047601,50447,96.08,1.59,1.66,68.7,34.0,74.3,medium,East Africa,1122,47
Tanzania,2023,April,4,2,65+ years,3050000,507874,3274,166.52,1.073,0.64,55.1,35.4,81.1,medium,East Africa,1122,47
Tanzania,2023,May,5,2,0-5 years,10980000,8637112,85027,786.62,7.744,0.98,61.7,34.0,74.1,medium,East Africa,1122,47
Tanzania,2023,May,5,2,5-15 years,15250000,8940653,176053,586.27,11.544,1.97,60.0,27.9,75.6,medium,East Africa,1122,47
Tanzania,2023,May,5,2,15-65 years,31720000,6715307,112306,211.71,3.541,1.67,56.1,27.9,79.8,medium,East Africa,1122,47
Tanzania,2023,May,5,2,65+ years,3050000,1308794,11911,429.11,3.905,0.91,68.8,33.7,86.1,medium,East Africa,1122,47
Tanzania,2023,June,6,2,0-5 years,10980000,8147516,157780,742.03,14.37,1.94,66.7,31.1,73.4,medium,East Africa,1122,47
Tanzania,2023,June,6,2,5-15 years,15250000,11180706,142079,733.16,9.317,1.27,68.3,27.5,80.3,medium,East Africa,1122,47
Tanzania,2023,June,6,2,15-65 years,31720000,7503099,104078,236.54,3.281,1.39,68.2,21.7,79.1,medium,East Africa,1122,47
Tanzania,2023,June,6,2,65+ years,3050000,1285059,33718,421.33,11.055,2.62,73.4,32.9,74.5,medium,East Africa,1122,47
Tanzania,2023,July,7,3,0-5 years,10980000,11326344,319912,1031.54,29.136,2.82,71.5,21.2,77.1,medium,East Africa,1122,47
Tanzania,2023,July,7,3,5-15 years,15250000,9631468,48712,631.57,3.194,0.51,64.5,28.0,79.3,medium,East Africa,1122,47
Tanzania,2023,July,7,3,15-65 years,31720000,8073837,180746,254.53,5.698,2.24,58.7,30.1,76.2,medium,East Africa,1122,47
Tanzania,2023,July,7,3,65+ years,3050000,1244612,14114,408.07,4.628,1.13,66.4,23.7,73.3,medium,East Africa,1122,47
Tanzania,2023,August,8,3,0-5 years,10980000,12372611,191733,1126.83,17.462,1.55,62.5,32.1,73.8,medium,East Africa,1122,47
Tanzania,2023,August,8,3,5-15 years,15250000,10789016,314576,707.48,20.628,2.92,70.5,26.8,76.6,medium,East Africa,1122,47
Tanzania,2023,August,8,3,15-65 years,31720000,7668323,112819,241.75,3.557,1.47,72.8,34.9,82.7,medium,East Africa,1122,47
Tanzania,2023,August,8,3,65+ years,3050000,1561159,28129,511.86,9.223,1.8,63.1,32.2,84.7,medium,East Africa,1122,47
Tanzania,2023,September,9,3,0-5 years,10980000,11259420,232656,1025.45,21.189,2.07,60.8,28.8,87.4,medium,East Africa,1122,47
Tanzania,2023,September,9,3,5-15 years,15250000,7505324,66092,492.15,4.334,0.88,70.1,22.2,85.8,medium,East Africa,1122,47
Tanzania,2023,September,9,3,15-65 years,31720000,9017246,216551,284.28,6.827,2.4,71.9,31.5,79.5,medium,East Africa,1122,47
Tanzania,2023,September,9,3,65+ years,3050000,1437606,30216,471.35,9.907,2.1,62.8,22.0,77.7,medium,East Africa,1122,47
Tanzania,2023,October,10,4,0-5 years,10980000,3210608,68475,292.41,6.236,2.13,73.4,34.3,86.7,medium,East Africa,1122,47
Tanzania,2023,October,10,4,5-15 years,15250000,3442973,61387,225.77,4.025,1.78,72.4,34.9,76.4,medium,East Africa,1122,47
Tanzania,2023,October,10,4,15-65 years,31720000,4431312,98391,139.7,3.102,2.22,56.5,21.8,76.7,medium,East Africa,1122,47
Tanzania,2023,October,10,4,65+ years,3050000,456640,2365,149.72,0.775,0.52,65.7,33.0,85.1,medium,East Africa,1122,47
Tanzania,2023,November,11,4,0-5 years,10980000,4489331,78829,408.86,7.179,1.76,66.4,36.0,80.0,medium,East Africa,1122,47
Tanzania,2023,November,11,4,5-15 years,15250000,3604841,87634,236.38,5.746,2.43,63.4,28.1,83.0,medium,East Africa,1122,47
Tanzania,2023,November,11,4,15-65 years,31720000,2568970,44794,80.99,1.412,1.74,68.8,32.0,82.6,medium,East Africa,1122,47
Tanzania,2023,November,11,4,65+ years,3050000,576058,6250,188.87,2.049,1.08,67.3,35.9,86.5,medium,East Africa,1122,47
Tanzania,2023,December,12,4,0-5 years,10980000,3323933,87750,302.73,7.992,2.64,67.5,21.4,87.2,medium,East Africa,1122,47
Tanzania,2023,December,12,4,5-15 years,15250000,3782890,25879,248.06,1.697,0.68,73.2,29.8,77.9,medium,East Africa,1122,47
Tanzania,2023,December,12,4,15-65 years,31720000,3197202,45446,100.79,1.433,1.42,69.2,22.3,86.0,medium,East Africa,1122,47
Tanzania,2023,December,12,4,65+ years,3050000,485422,6723,159.15,2.204,1.38,55.5,21.9,81.6,medium,East Africa,1122,47
Tanzania,2024,January,1,1,0-5 years,10980000,3896741,43231,354.89,3.937,1.11,73.8,29.5,75.9,medium,East Africa,1122,47
Tanzania,2024,January,1,1,5-15 years,15250000,2768773,80011,181.56,5.247,2.89,63.8,33.0,85.9,medium,East Africa,1122,47
Tanzania,2024,January,1,1,15-65 years,31720000,2967956,60995,93.57,1.923,2.06,61.2,25.7,85.1,medium,East Africa,1122,47
Tanzania,2024,January,1,1,65+ years,3050000,465390,2985,152.59,0.979,0.64,63.1,29.5,86.6,medium,East Africa,1122,47
Tanzania,2024,February,2,1,0-5 years,10980000,4140634,44049,377.11,4.012,1.06,76.9,36.5,87.2,medium,East Africa,1122,47
Tanzania,2024,February,2,1,5-15 years,15250000,2608571,67762,171.05,4.443,2.6,63.4,34.0,86.6,medium,East Africa,1122,47
Tanzania,2024,February,2,1,15-65 years,31720000,1865874,44476,58.82,1.402,2.38,62.4,30.2,85.0,medium,East Africa,1122,47
Tanzania,2024,February,2,1,65+ years,3050000,447211,6206,146.63,2.035,1.39,60.2,26.4,78.0,medium,East Africa,1122,47
Tanzania,2024,March,3,1,0-5 years,10980000,2599672,65705,236.76,5.984,2.53,73.8,24.0,84.0,medium,East Africa,1122,47
Tanzania,2024,March,3,1,5-15 years,15250000,3409162,51246,223.55,3.36,1.5,71.5,27.9,81.7,medium,East Africa,1122,47
Tanzania,2024,March,3,1,15-65 years,31720000,2663021,65229,83.95,2.056,2.45,73.5,23.6,83.2,medium,East Africa,1122,47
Tanzania,2024,March,3,1,65+ years,3050000,421242,5887,138.11,1.93,1.4,71.9,32.9,79.2,medium,East Africa,1122,47
Tanzania,2024,April,4,2,0-5 years,10980000,3808943,77159,346.9,7.027,2.03,60.7,23.4,89.4,medium,East Africa,1122,47
Tanzania,2024,April,4,2,5-15 years,15250000,2574755,40259,168.84,2.64,1.56,63.1,23.6,89.2,medium,East Africa,1122,47
Tanzania,2024,April,4,2,15-65 years,31720000,2656650,32829,83.75,1.035,1.24,60.8,37.7,76.0,medium,East Africa,1122,47
Tanzania,2024,April,4,2,65+ years,3050000,383295,4758,125.67,1.56,1.24,68.6,25.3,83.7,medium,East Africa,1122,47
Tanzania,2024,May,5,2,0-5 years,10980000,8925054,100470,812.85,9.15,1.13,67.7,27.8,76.3,medium,East Africa,1122,47
Tanzania,2024,May,5,2,5-15 years,15250000,7805074,218792,511.81,14.347,2.8,61.3,37.9,89.2,medium,East Africa,1122,47
Tanzania,2024,May,5,2,15-65 years,31720000,9439315,86629,297.58,2.731,0.92,58.9,34.7,78.8,medium,East Africa,1122,47
Tanzania,2024,May,5,2,65+ years,3050000,1158500,21771,379.84,7.138,1.88,66.3,25.5,88.6,medium,East Africa,1122,47
Tanzania,2024,June,6,2,0-5 years,10980000,8509020,116234,774.96,10.586,1.37,66.6,30.7,77.2,medium,East Africa,1122,47
Tanzania,2024,June,6,2,5-15 years,15250000,8559861,228139,561.3,14.96,2.67,69.3,29.4,79.6,medium,East Africa,1122,47
Tanzania,2024,June,6,2,15-65 years,31720000,6836606,127554,215.53,4.021,1.87,75.4,28.2,87.3,medium,East Africa,1122,47
Tanzania,2024,June,6,2,65+ years,3050000,1156916,24745,379.32,8.113,2.14,65.1,34.0,76.2,medium,East Africa,1122,47
Tanzania,2024,July,7,3,0-5 years,10980000,9725920,118994,885.79,10.837,1.22,64.5,33.0,81.9,medium,East Africa,1122,47
Tanzania,2024,July,7,3,5-15 years,15250000,10076466,52083,660.75,3.415,0.52,57.0,35.7,87.1,medium,East Africa,1122,47
Tanzania,2024,July,7,3,15-65 years,31720000,7393520,195547,233.09,6.165,2.64,64.0,26.9,79.0,medium,East Africa,1122,47
Tanzania,2024,July,7,3,65+ years,3050000,1543677,9238,506.12,3.029,0.6,70.5,26.2,83.9,medium,East Africa,1122,47
Tanzania,2024,August,8,3,0-5 years,10980000,9257687,231686,843.14,21.101,2.5,60.2,28.7,76.5,medium,East Africa,1122,47
Tanzania,2024,August,8,3,5-15 years,15250000,9853455,268651,646.13,17.616,2.73,72.3,36.7,86.8,medium,East Africa,1122,47
Tanzania,2024,August,8,3,15-65 years,31720000,9689394,253492,305.47,7.992,2.62,67.8,36.0,79.2,medium,East Africa,1122,47
Tanzania,2024,August,8,3,65+ years,3050000,1163411,16801,381.45,5.509,1.44,69.0,32.2,78.0,medium,East Africa,1122,47
Tanzania,2024,September,9,3,0-5 years,10980000,9293147,84806,846.37,7.724,0.91,66.0,36.6,77.9,medium,East Africa,1122,47
Tanzania,2024,September,9,3,5-15 years,15250000,7839470,153686,514.06,10.078,1.96,69.4,33.3,78.7,medium,East Africa,1122,47
Tanzania,2024,September,9,3,15-65 years,31720000,9174526,68613,289.23,2.163,0.75,61.6,37.6,89.2,medium,East Africa,1122,47
Tanzania,2024,September,9,3,65+ years,3050000,1252263,32842,410.58,10.768,2.62,64.2,25.2,85.0,medium,East Africa,1122,47
Tanzania,2024,October,10,4,0-5 years,10980000,3312457,70034,301.68,6.378,2.11,66.0,28.1,76.8,medium,East Africa,1122,47
Tanzania,2024,October,10,4,5-15 years,15250000,4270331,62260,280.02,4.083,1.46,63.7,35.3,77.5,medium,East Africa,1122,47
Tanzania,2024,October,10,4,15-65 years,31720000,2133879,19945,67.27,0.629,0.93,57.2,24.9,76.0,medium,East Africa,1122,47
Tanzania,2024,October,10,4,65+ years,3050000,564768,9274,185.17,3.041,1.64,73.3,37.9,89.8,medium,East Africa,1122,47
Tanzania,2024,November,11,4,0-5 years,10980000,3999212,101615,364.23,9.255,2.54,66.4,32.5,88.0,medium,East Africa,1122,47
Tanzania,2024,November,11,4,5-15 years,15250000,3890240,101378,255.1,6.648,2.61,66.9,24.7,83.1,medium,East Africa,1122,47
Tanzania,2024,November,11,4,15-65 years,31720000,2815538,50478,88.76,1.591,1.79,60.1,33.5,78.6,medium,East Africa,1122,47
Tanzania,2024,November,11,4,65+ years,3050000,379768,9163,124.51,3.004,2.41,63.1,26.4,85.3,medium,East Africa,1122,47
Tanzania,2024,December,12,4,0-5 years,10980000,2509993,57420,228.6,5.23,2.29,67.8,34.8,81.0,medium,East Africa,1122,47
Tanzania,2024,December,12,4,5-15 years,15250000,3974477,46728,260.62,3.064,1.18,58.6,31.4,80.8,medium,East Africa,1122,47
Tanzania,2024,December,12,4,15-65 years,31720000,2531871,18106,79.82,0.571,0.72,59.8,28.8,84.1,medium,East Africa,1122,47
Tanzania,2024,December,12,4,65+ years,3050000,604213,11441,198.1,3.751,1.89,69.1,37.0,77.1,medium,East Africa,1122,47
Ghana,2020,January,1,1,0-5 years,5760000,2633002,73558,457.12,12.77,2.79,49.2,23.7,69.7,medium,West Africa,2202,58
Ghana,2020,January,1,1,5-15 years,8000000,1780823,40157,222.6,5.02,2.25,58.6,18.3,78.1,medium,West Africa,2202,58
Ghana,2020,January,1,1,15-65 years,16640000,2152045,40053,129.33,2.407,1.86,58.8,17.4,76.9,medium,West Africa,2202,58
Ghana,2020,January,1,1,65+ years,1600000,319385,5198,199.62,3.249,1.63,57.3,21.7,69.1,medium,West Africa,2202,58
Ghana,2020,February,2,1,0-5 years,5760000,2548884,37580,442.51,6.524,1.47,52.1,22.3,71.0,medium,West Africa,2202,58
Ghana,2020,February,2,1,5-15 years,8000000,2698864,57652,337.36,7.207,2.14,54.6,21.7,79.0,medium,West Africa,2202,58
Ghana,2020,February,2,1,15-65 years,16640000,1971766,48805,118.5,2.933,2.48,58.3,25.3,70.3,medium,West Africa,2202,58
Ghana,2020,February,2,1,65+ years,1600000,338593,2241,211.62,1.401,0.66,53.4,17.4,73.3,medium,West Africa,2202,58
Ghana,2020,March,3,1,0-5 years,5760000,1788545,38978,310.51,6.767,2.18,62.7,16.8,79.0,medium,West Africa,2202,58
Ghana,2020,March,3,1,5-15 years,8000000,3298393,75459,412.3,9.432,2.29,58.7,25.6,75.4,medium,West Africa,2202,58
Ghana,2020,March,3,1,15-65 years,16640000,2554944,48265,153.54,2.901,1.89,49.3,28.4,73.6,medium,West Africa,2202,58
Ghana,2020,March,3,1,65+ years,1600000,437835,5320,273.65,3.325,1.22,58.7,22.9,72.3,medium,West Africa,2202,58
Ghana,2020,April,4,2,0-5 years,5760000,3349014,73402,581.43,12.743,2.19,64.4,15.6,67.2,medium,West Africa,2202,58
Ghana,2020,April,4,2,5-15 years,8000000,3152057,38204,394.01,4.776,1.21,45.1,27.5,67.9,medium,West Africa,2202,58
Ghana,2020,April,4,2,15-65 years,16640000,2688928,38935,161.59,2.34,1.45,65.0,26.5,76.9,medium,West Africa,2202,58
Ghana,2020,April,4,2,65+ years,1600000,339333,7949,212.08,4.968,2.34,61.9,29.8,74.0,medium,West Africa,2202,58
Ghana,2020,May,5,2,0-5 years,5760000,6971002,200015,1210.24,34.725,2.87,63.1,22.1,73.7,medium,West Africa,2202,58
Ghana,2020,May,5,2,5-15 years,8000000,5912717,38920,739.09,4.865,0.66,51.2,20.6,74.0,medium,West Africa,2202,58
Ghana,2020,May,5,2,15-65 years,16640000,4775082,123696,286.96,7.434,2.59,62.9,28.6,67.8,medium,West Africa,2202,58
Ghana,2020,May,5,2,65+ years,1600000,1070347,19646,668.97,12.279,1.84,62.3,20.8,75.9,medium,West Africa,2202,58
Ghana,2020,June,6,2,0-5 years,5760000,7675103,220245,1332.48,38.237,2.87,62.9,19.9,67.0,medium,West Africa,2202,58
Ghana,2020,June,6,2,5-15 years,8000000,6763727,125927,845.47,15.741,1.86,61.4,19.1,65.6,medium,West Africa,2202,58
Ghana,2020,June,6,2,15-65 years,16640000,5576920,114948,335.15,6.908,2.06,49.0,24.1,76.0,medium,West Africa,2202,58
Ghana,2020,June,6,2,65+ years,1600000,807307,5696,504.57,3.56,0.71,45.8,20.1,72.3,medium,West Africa,2202,58
Ghana,2020,July,7,3,0-5 years,5760000,5913578,104275,1026.66,18.103,1.76,54.8,28.7,76.1,medium,West Africa,2202,58
Ghana,2020,July,7,3,5-15 years,8000000,6928984,65564,866.12,8.195,0.95,59.7,28.8,77.9,medium,West Africa,2202,58
Ghana,2020,July,7,3,15-65 years,16640000,4947807,68665,297.34,4.127,1.39,50.8,16.5,72.9,medium,West Africa,2202,58
Ghana,2020,July,7,3,65+ years,1600000,887400,23717,554.63,14.823,2.67,61.1,20.8,65.4,medium,West Africa,2202,58
Ghana,2020,August,8,3,0-5 years,5760000,4778455,124427,829.59,21.602,2.6,49.1,18.9,68.8,medium,West Africa,2202,58
Ghana,2020,August,8,3,5-15 years,8000000,6479566,132265,809.95,16.533,2.04,64.3,24.1,65.7,medium,West Africa,2202,58
Ghana,2020,August,8,3,15-65 years,16640000,5343593,57814,321.13,3.474,1.08,54.7,17.0,68.9,medium,West Africa,2202,58
Ghana,2020,August,8,3,65+ years,1600000,763933,10577,477.46,6.611,1.38,45.4,29.4,71.1,medium,West Africa,2202,58
Ghana,2020,September,9,3,0-5 years,5760000,5524914,29555,959.19,5.131,0.53,59.4,22.0,66.3,medium,West Africa,2202,58
Ghana,2020,September,9,3,5-15 years,8000000,5494777,120959,686.85,15.12,2.2,46.2,16.2,78.9,medium,West Africa,2202,58
Ghana,2020,September,9,3,15-65 years,16640000,4820692,138750,289.71,8.338,2.88,46.1,17.3,66.6,medium,West Africa,2202,58
Ghana,2020,September,9,3,65+ years,1600000,725279,4894,453.3,3.059,0.67,54.8,27.1,76.9,medium,West Africa,2202,58
Ghana,2020,October,10,4,0-5 years,5760000,2115756,58074,367.32,10.082,2.74,57.9,17.5,75.3,medium,West Africa,2202,58
Ghana,2020,October,10,4,5-15 years,8000000,2532643,26512,316.58,3.314,1.05,46.2,25.6,74.1,medium,West Africa,2202,58
Ghana,2020,October,10,4,15-65 years,16640000,1965114,49451,118.1,2.972,2.52,55.5,22.8,77.6,medium,West Africa,2202,58
Ghana,2020,October,10,4,65+ years,1600000,415641,9755,259.78,6.097,2.35,62.7,18.4,68.5,medium,West Africa,2202,58
Ghana,2020,November,11,4,0-5 years,5760000,2161659,58697,375.29,10.19,2.72,52.5,21.2,74.4,medium,West Africa,2202,58
Ghana,2020,November,11,4,5-15 years,8000000,2889955,77785,361.24,9.723,2.69,60.3,27.3,72.9,medium,West Africa,2202,58
Ghana,2020,November,11,4,15-65 years,16640000,3110263,36022,186.91,2.165,1.16,46.5,24.5,67.5,medium,West Africa,2202,58
Ghana,2020,November,11,4,65+ years,1600000,304713,7063,190.45,4.414,2.32,47.2,29.6,78.3,medium,West Africa,2202,58
Ghana,2020,December,12,4,0-5 years,5760000,2380814,56633,413.34,9.832,2.38,47.7,18.0,78.3,medium,West Africa,2202,58
Ghana,2020,December,12,4,5-15 years,8000000,2181689,46322,272.71,5.79,2.12,53.0,26.9,71.8,medium,West Africa,2202,58
Ghana,2020,December,12,4,15-65 years,16640000,1918136,56217,115.27,3.378,2.93,55.0,21.3,71.4,medium,West Africa,2202,58
Ghana,2020,December,12,4,65+ years,1600000,347615,3292,217.26,2.057,0.95,49.4,24.5,67.7,medium,West Africa,2202,58
Ghana,2021,January,1,1,0-5 years,5760000,1866118,23023,323.98,3.997,1.23,58.0,19.2,67.8,medium,West Africa,2202,58
Ghana,2021,January,1,1,5-15 years,8000000,2746126,26847,343.27,3.356,0.98,60.4,25.8,75.9,medium,West Africa,2202,58
Ghana,2021,January,1,1,15-65 years,16640000,1563431,42432,93.96,2.55,2.71,62.3,30.3,70.0,medium,West Africa,2202,58
Ghana,2021,January,1,1,65+ years,1600000,301887,5642,188.68,3.526,1.87,54.5,17.7,77.4,medium,West Africa,2202,58
Ghana,2021,February,2,1,0-5 years,5760000,2547184,33059,442.22,5.739,1.3,56.8,27.9,73.5,medium,West Africa,2202,58
Ghana,2021,February,2,1,5-15 years,8000000,2706121,50414,338.27,6.302,1.86,54.7,21.5,75.6,medium,West Africa,2202,58
Ghana,2021,February,2,1,15-65 years,16640000,2000447,54667,120.22,3.285,2.73,61.6,19.6,71.5,medium,West Africa,2202,58
Ghana,2021,February,2,1,65+ years,1600000,275909,7973,172.44,4.983,2.89,52.3,22.0,69.4,medium,West Africa,2202,58
Ghana,2021,March,3,1,0-5 years,5760000,1830655,48869,317.82,8.484,2.67,55.4,24.5,75.4,medium,West Africa,2202,58
Ghana,2021,March,3,1,5-15 years,8000000,1585919,25404,198.24,3.175,1.6,49.1,29.0,69.8,medium,West Africa,2202,58
Ghana,2021,March,3,1,15-65 years,16640000,1951344,51871,117.27,3.117,2.66,48.8,29.8,71.3,medium,West Africa,2202,58
Ghana,2021,March,3,1,65+ years,1600000,230919,3589,144.32,2.243,1.55,51.8,26.3,69.3,medium,West Africa,2202,58
Ghana,2021,April,4,2,0-5 years,5760000,2279231,33912,395.7,5.888,1.49,56.4,24.4,72.4,medium,West Africa,2202,58
Ghana,2021,April,4,2,5-15 years,8000000,1737020,25584,217.13,3.198,1.47,60.1,25.7,77.9,medium,West Africa,2202,58
Ghana,2021,April,4,2,15-65 years,16640000,2908175,72334,174.77,4.347,2.49,61.4,27.1,79.2,medium,West Africa,2202,58
Ghana,2021,April,4,2,65+ years,1600000,214994,5751,134.37,3.594,2.67,56.8,23.9,75.8,medium,West Africa,2202,58
Ghana,2021,May,5,2,0-5 years,5760000,5732394,168608,995.21,29.272,2.94,61.7,24.3,73.4,medium,West Africa,2202,58
Ghana,2021,May,5,2,5-15 years,8000000,5676393,118312,709.55,14.789,2.08,50.1,31.3,71.8,medium,West Africa,2202,58
Ghana,2021,May,5,2,15-65 years,16640000,5761254,79812,346.23,4.796,1.39,65.8,31.8,77.1,medium,West Africa,2202,58
Ghana,2021,May,5,2,65+ years,1600000,671763,18984,419.85,11.865,2.83,66.6,18.2,80.7,medium,West Africa,2202,58
Ghana,2021,June,6,2,0-5 years,5760000,4647731,115898,806.9,20.121,2.49,60.0,24.2,80.8,medium,West Africa,2202,58
Ghana,2021,June,6,2,5-15 years,8000000,6453933,123857,806.74,15.482,1.92,52.1,20.6,73.4,medium,West Africa,2202,58
Ghana,2021,June,6,2,15-65 years,16640000,4872733,98422,292.83,5.915,2.02,58.0,25.1,82.2,medium,West Africa,2202,58
Ghana,2021,June,6,2,65+ years,1600000,713586,4782,445.99,2.989,0.67,67.5,31.0,79.4,medium,West Africa,2202,58
Ghana,2021,July,7,3,0-5 years,5760000,7020359,144622,1218.81,25.108,2.06,52.9,20.3,79.0,medium,West Africa,2202,58
Ghana,2021,July,7,3,5-15 years,8000000,5144940,74926,643.12,9.366,1.46,56.1,20.9,79.5,medium,West Africa,2202,58
Ghana,2021,July,7,3,15-65 years,16640000,5824483,92876,350.03,5.581,1.59,49.0,28.7,71.8,medium,West Africa,2202,58
Ghana,2021,July,7,3,65+ years,1600000,654004,11710,408.75,7.319,1.79,54.3,24.2,80.9,medium,West Africa,2202,58
Ghana,2021,August,8,3,0-5 years,5760000,4827846,27539,838.17,4.781,0.57,63.6,20.9,69.6,medium,West Africa,2202,58
Ghana,2021,August,8,3,5-15 years,8000000,6260904,128893,782.61,16.112,2.06,53.8,28.4,74.0,medium,West Africa,2202,58
Ghana,2021,August,8,3,15-65 years,16640000,5539926,140500,332.93,8.444,2.54,58.8,27.7,77.3,medium,West Africa,2202,58
Ghana,2021,August,8,3,65+ years,1600000,749637,15426,468.52,9.641,2.06,58.6,31.8,70.2,medium,West Africa,2202,58
Ghana,2021,September,9,3,0-5 years,5760000,6719921,144104,1166.65,25.018,2.14,60.8,22.2,77.5,medium,West Africa,2202,58
Ghana,2021,September,9,3,5-15 years,8000000,5150157,143608,643.77,17.951,2.79,66.6,21.8,70.4,medium,West Africa,2202,58
Ghana,2021,September,9,3,15-65 years,16640000,4849110,102538,291.41,6.162,2.11,58.2,25.9,81.5,medium,West Africa,2202,58
Ghana,2021,September,9,3,65+ years,1600000,670900,7511,419.31,4.694,1.12,67.0,17.5,70.0,medium,West Africa,2202,58
Ghana,2021,October,10,4,0-5 years,5760000,1703844,36488,295.81,6.335,2.14,57.1,26.5,76.7,medium,West Africa,2202,58
Ghana,2021,October,10,4,5-15 years,8000000,1914408,33193,239.3,4.149,1.73,59.9,19.4,74.7,medium,West Africa,2202,58
Ghana,2021,October,10,4,15-65 years,16640000,2406425,51826,144.62,3.115,2.15,65.2,18.6,80.9,medium,West Africa,2202,58
Ghana,2021,October,10,4,65+ years,1600000,264008,7409,165.01,4.631,2.81,62.7,17.7,81.4,medium,West Africa,2202,58
Ghana,2021,November,11,4,0-5 years,5760000,2366951,49089,410.93,8.522,2.07,49.3,17.3,75.4,medium,West Africa,2202,58
Ghana,2021,November,11,4,5-15 years,8000000,1933262,43237,241.66,5.405,2.24,50.2,28.0,79.9,medium,West Africa,2202,58
